iso_year,iso_week,station_no,station_name,parameter,mean_value,n_days,unit,role
1998,48,31075,Shannagurraun,Q,7.555429,7,m3/s,connemara_coastal_local
1998,49,31075,Shannagurraun,Q,2.453429,7,m3/s,connemara_coastal_local
1998,50,31075,Shannagurraun,Q,3.431,7,m3/s,connemara_coastal_local
1998,51,31075,Shannagurraun,Q,6.669571,7,m3/s,connemara_coastal_local
1998,52,31075,Shannagurraun,Q,4.700286,7,m3/s,connemara_coastal_local
1998,53,31075,Shannagurraun,Q,7.727,7,m3/s,connemara_coastal_local
1999,1,31075,Shannagurraun,Q,2.916714,7,m3/s,connemara_coastal_local
1999,2,31075,Shannagurraun,Q,5.822714,7,m3/s,connemara_coastal_local
1999,3,31075,Shannagurraun,Q,6.088714,7,m3/s,connemara_coastal_local
1999,4,31075,Shannagurraun,Q,5.596,7,m3/s,connemara_coastal_local
1999,5,31075,Shannagurraun,Q,1.633857,7,m3/s,connemara_coastal_local
1999,6,31075,Shannagurraun,Q,1.487429,7,m3/s,connemara_coastal_local
1999,7,31075,Shannagurraun,Q,2.230571,7,m3/s,connemara_coastal_local
1999,8,31075,Shannagurraun,Q,4.360429,7,m3/s,connemara_coastal_local
1999,9,31075,Shannagurraun,Q,7.075,1,m3/s,connemara_coastal_local
1999,10,31075,Shannagurraun,Q,1.404286,7,m3/s,connemara_coastal_local
1999,11,31075,Shannagurraun,Q,1.900429,7,m3/s,connemara_coastal_local
1999,12,31075,Shannagurraun,Q,1.025,7,m3/s,connemara_coastal_local
1999,13,31075,Shannagurraun,Q,2.053857,7,m3/s,connemara_coastal_local
1999,14,31075,Shannagurraun,Q,3.060714,7,m3/s,connemara_coastal_local
1999,15,31075,Shannagurraun,Q,2.604286,7,m3/s,connemara_coastal_local
1999,16,31075,Shannagurraun,Q,3.049,7,m3/s,connemara_coastal_local
1999,17,31075,Shannagurraun,Q,1.749714,7,m3/s,connemara_coastal_local
1999,18,31075,Shannagurraun,Q,0.626286,7,m3/s,connemara_coastal_local
1999,19,31075,Shannagurraun,Q,1.159571,7,m3/s,connemara_coastal_local
1999,20,31075,Shannagurraun,Q,0.776143,7,m3/s,connemara_coastal_local
1999,21,31075,Shannagurraun,Q,1.728714,7,m3/s,connemara_coastal_local
1999,22,31075,Shannagurraun,Q,1.199,7,m3/s,connemara_coastal_local
1999,23,31075,Shannagurraun,Q,0.800143,7,m3/s,connemara_coastal_local
1999,24,31075,Shannagurraun,Q,0.526286,7,m3/s,connemara_coastal_local
1999,25,31075,Shannagurraun,Q,1.514857,7,m3/s,connemara_coastal_local
1999,26,31075,Shannagurraun,Q,1.052,7,m3/s,connemara_coastal_local
1999,27,31075,Shannagurraun,Q,1.566143,7,m3/s,connemara_coastal_local
1999,28,31075,Shannagurraun,Q,0.659143,7,m3/s,connemara_coastal_local
1999,29,31075,Shannagurraun,Q,4.747714,7,m3/s,connemara_coastal_local
1999,30,31075,Shannagurraun,Q,1.188,1,m3/s,connemara_coastal_local
1999,33,31075,Shannagurraun,Q,2.980667,3,m3/s,connemara_coastal_local
1999,34,31075,Shannagurraun,Q,3.533286,7,m3/s,connemara_coastal_local
1999,35,31075,Shannagurraun,Q,1.825571,7,m3/s,connemara_coastal_local
1999,36,31075,Shannagurraun,Q,8.537286,7,m3/s,connemara_coastal_local
1999,37,31075,Shannagurraun,Q,5.351857,7,m3/s,connemara_coastal_local
1999,38,31075,Shannagurraun,Q,6.012429,7,m3/s,connemara_coastal_local
1999,39,31075,Shannagurraun,Q,2.920143,7,m3/s,connemara_coastal_local
1999,40,31075,Shannagurraun,Q,4.302714,7,m3/s,connemara_coastal_local
1999,41,31075,Shannagurraun,Q,2.524571,7,m3/s,connemara_coastal_local
1999,42,31075,Shannagurraun,Q,0.998429,7,m3/s,connemara_coastal_local
1999,43,31075,Shannagurraun,Q,0.766714,7,m3/s,connemara_coastal_local
1999,44,31075,Shannagurraun,Q,8.734143,7,m3/s,connemara_coastal_local
1999,45,31075,Shannagurraun,Q,2.146143,7,m3/s,connemara_coastal_local
1999,46,31075,Shannagurraun,Q,0.952571,7,m3/s,connemara_coastal_local
1999,47,31075,Shannagurraun,Q,6.212143,7,m3/s,connemara_coastal_local
1999,48,31075,Shannagurraun,Q,11.021571,7,m3/s,connemara_coastal_local
1999,49,31075,Shannagurraun,Q,11.240143,7,m3/s,connemara_coastal_local
1999,50,31075,Shannagurraun,Q,5.382286,7,m3/s,connemara_coastal_local
1999,51,31075,Shannagurraun,Q,13.067857,7,m3/s,connemara_coastal_local
1999,52,31075,Shannagurraun,Q,7.176,7,m3/s,connemara_coastal_local
2000,1,31075,Shannagurraun,Q,4.182143,7,m3/s,connemara_coastal_local
2000,2,31075,Shannagurraun,Q,5.313,7,m3/s,connemara_coastal_local
2000,3,31075,Shannagurraun,Q,1.185714,7,m3/s,connemara_coastal_local
2000,4,31075,Shannagurraun,Q,2.862,2,m3/s,connemara_coastal_local
2000,5,31075,Shannagurraun,Q,6.915571,7,m3/s,connemara_coastal_local
2000,6,31075,Shannagurraun,Q,6.773571,7,m3/s,connemara_coastal_local
2000,7,31075,Shannagurraun,Q,4.591857,7,m3/s,connemara_coastal_local
2000,8,31075,Shannagurraun,Q,4.131429,7,m3/s,connemara_coastal_local
2000,9,31075,Shannagurraun,Q,6.318714,7,m3/s,connemara_coastal_local
2000,10,31075,Shannagurraun,Q,3.514571,7,m3/s,connemara_coastal_local
2000,11,31075,Shannagurraun,Q,1.061857,7,m3/s,connemara_coastal_local
2000,12,31075,Shannagurraun,Q,0.62,7,m3/s,connemara_coastal_local
2000,13,31075,Shannagurraun,Q,0.923571,7,m3/s,connemara_coastal_local
2000,14,31075,Shannagurraun,Q,1.479714,7,m3/s,connemara_coastal_local
2000,15,31075,Shannagurraun,Q,0.793571,7,m3/s,connemara_coastal_local
2000,16,31075,Shannagurraun,Q,0.508571,7,m3/s,connemara_coastal_local
2000,17,31075,Shannagurraun,Q,2.33,7,m3/s,connemara_coastal_local
2000,18,31075,Shannagurraun,Q,0.736286,7,m3/s,connemara_coastal_local
2000,19,31075,Shannagurraun,Q,0.400286,7,m3/s,connemara_coastal_local
2000,20,31075,Shannagurraun,Q,0.217,7,m3/s,connemara_coastal_local
2000,21,31075,Shannagurraun,Q,0.285857,7,m3/s,connemara_coastal_local
2000,22,31075,Shannagurraun,Q,0.936857,7,m3/s,connemara_coastal_local
2000,23,31075,Shannagurraun,Q,1.425143,7,m3/s,connemara_coastal_local
2000,24,31075,Shannagurraun,Q,0.698,7,m3/s,connemara_coastal_local
2000,25,31075,Shannagurraun,Q,0.729857,7,m3/s,connemara_coastal_local
2000,26,31075,Shannagurraun,Q,0.45325,4,m3/s,connemara_coastal_local
2000,27,31075,Shannagurraun,Q,0.747714,7,m3/s,connemara_coastal_local
2000,28,31075,Shannagurraun,Q,0.637,7,m3/s,connemara_coastal_local
2000,29,31075,Shannagurraun,Q,0.404429,7,m3/s,connemara_coastal_local
2000,30,31075,Shannagurraun,Q,0.378857,7,m3/s,connemara_coastal_local
2000,31,31075,Shannagurraun,Q,0.339714,7,m3/s,connemara_coastal_local
2000,32,31075,Shannagurraun,Q,0.691429,7,m3/s,connemara_coastal_local
2000,33,31075,Shannagurraun,Q,1.206571,7,m3/s,connemara_coastal_local
2000,34,31075,Shannagurraun,Q,1.398,7,m3/s,connemara_coastal_local
2000,35,31075,Shannagurraun,Q,1.825143,7,m3/s,connemara_coastal_local
2000,36,31075,Shannagurraun,Q,3.138429,7,m3/s,connemara_coastal_local
2000,37,31075,Shannagurraun,Q,3.623286,7,m3/s,connemara_coastal_local
2000,38,31075,Shannagurraun,Q,2.662571,7,m3/s,connemara_coastal_local
2000,39,31075,Shannagurraun,Q,6.964714,7,m3/s,connemara_coastal_local
2000,40,31075,Shannagurraun,Q,5.615286,7,m3/s,connemara_coastal_local
2000,41,31075,Shannagurraun,Q,4.745857,7,m3/s,connemara_coastal_local
2000,42,31075,Shannagurraun,Q,6.354286,7,m3/s,connemara_coastal_local
2000,43,31075,Shannagurraun,Q,9.802143,7,m3/s,connemara_coastal_local
2000,44,31075,Shannagurraun,Q,8.525857,7,m3/s,connemara_coastal_local
2000,45,31075,Shannagurraun,Q,7.824,7,m3/s,connemara_coastal_local
2000,46,31075,Shannagurraun,Q,4.284143,7,m3/s,connemara_coastal_local
2000,47,31075,Shannagurraun,Q,5.827714,7,m3/s,connemara_coastal_local
2000,48,31075,Shannagurraun,Q,9.643286,7,m3/s,connemara_coastal_local
2000,49,31075,Shannagurraun,Q,7.078286,7,m3/s,connemara_coastal_local
2000,50,31075,Shannagurraun,Q,7.574571,7,m3/s,connemara_coastal_local
2000,51,31075,Shannagurraun,Q,3.896571,7,m3/s,connemara_coastal_local
2000,52,31075,Shannagurraun,Q,1.343286,7,m3/s,connemara_coastal_local
2001,1,31075,Shannagurraun,Q,4.279429,7,m3/s,connemara_coastal_local
2001,2,31075,Shannagurraun,Q,1.548857,7,m3/s,connemara_coastal_local
2001,3,31075,Shannagurraun,Q,0.378286,7,m3/s,connemara_coastal_local
2001,4,31075,Shannagurraun,Q,4.848571,7,m3/s,connemara_coastal_local
2001,5,31075,Shannagurraun,Q,3.514143,7,m3/s,connemara_coastal_local
2001,6,31075,Shannagurraun,Q,5.109286,7,m3/s,connemara_coastal_local
2001,7,31075,Shannagurraun,Q,1.305714,7,m3/s,connemara_coastal_local
2001,8,31075,Shannagurraun,Q,0.651,7,m3/s,connemara_coastal_local
2001,9,31075,Shannagurraun,Q,1.255,7,m3/s,connemara_coastal_local
2001,10,31075,Shannagurraun,Q,1.627286,7,m3/s,connemara_coastal_local
2001,11,31075,Shannagurraun,Q,3.753286,7,m3/s,connemara_coastal_local
2001,12,31075,Shannagurraun,Q,1.48,7,m3/s,connemara_coastal_local
2001,13,31075,Shannagurraun,Q,2.364286,7,m3/s,connemara_coastal_local
2001,14,31075,Shannagurraun,Q,2.464857,7,m3/s,connemara_coastal_local
2001,15,31075,Shannagurraun,Q,1.752714,7,m3/s,connemara_coastal_local
2001,16,31075,Shannagurraun,Q,0.915429,7,m3/s,connemara_coastal_local
2001,17,31075,Shannagurraun,Q,1.345429,7,m3/s,connemara_coastal_local
2001,18,31075,Shannagurraun,Q,1.134857,7,m3/s,connemara_coastal_local
2001,19,31075,Shannagurraun,Q,0.471,7,m3/s,connemara_coastal_local
2001,20,31075,Shannagurraun,Q,0.530857,7,m3/s,connemara_coastal_local
2001,21,31075,Shannagurraun,Q,0.312143,7,m3/s,connemara_coastal_local
2001,22,31075,Shannagurraun,Q,0.354857,7,m3/s,connemara_coastal_local
2001,23,31075,Shannagurraun,Q,0.356571,7,m3/s,connemara_coastal_local
2001,24,31075,Shannagurraun,Q,0.735571,7,m3/s,connemara_coastal_local
2001,25,31075,Shannagurraun,Q,2.407286,7,m3/s,connemara_coastal_local
2001,26,31075,Shannagurraun,Q,1.159857,7,m3/s,connemara_coastal_local
2001,27,31075,Shannagurraun,Q,1.739714,7,m3/s,connemara_coastal_local
2001,28,31075,Shannagurraun,Q,1.338571,7,m3/s,connemara_coastal_local
2001,29,31075,Shannagurraun,Q,2.274,7,m3/s,connemara_coastal_local
2001,30,31075,Shannagurraun,Q,2.369143,7,m3/s,connemara_coastal_local
2001,31,31075,Shannagurraun,Q,0.708,7,m3/s,connemara_coastal_local
2001,32,31075,Shannagurraun,Q,1.242429,7,m3/s,connemara_coastal_local
2001,33,31075,Shannagurraun,Q,7.374857,7,m3/s,connemara_coastal_local
2001,34,31075,Shannagurraun,Q,3.743571,7,m3/s,connemara_coastal_local
2001,35,31075,Shannagurraun,Q,0.749571,7,m3/s,connemara_coastal_local
2001,36,31075,Shannagurraun,Q,0.431714,7,m3/s,connemara_coastal_local
2001,37,31075,Shannagurraun,Q,0.178857,7,m3/s,connemara_coastal_local
2001,38,31075,Shannagurraun,Q,0.256857,7,m3/s,connemara_coastal_local
2001,39,31075,Shannagurraun,Q,0.32,7,m3/s,connemara_coastal_local
2001,40,31075,Shannagurraun,Q,5.270571,7,m3/s,connemara_coastal_local
2001,41,31075,Shannagurraun,Q,2.652286,7,m3/s,connemara_coastal_local
2001,42,31075,Shannagurraun,Q,3.689857,7,m3/s,connemara_coastal_local
2001,43,31075,Shannagurraun,Q,2.795286,7,m3/s,connemara_coastal_local
2001,44,31075,Shannagurraun,Q,3.383429,7,m3/s,connemara_coastal_local
2001,45,31075,Shannagurraun,Q,2.740857,7,m3/s,connemara_coastal_local
2001,46,31075,Shannagurraun,Q,1.449286,7,m3/s,connemara_coastal_local
2001,47,31075,Shannagurraun,Q,2.857857,7,m3/s,connemara_coastal_local
2001,48,31075,Shannagurraun,Q,9.167,7,m3/s,connemara_coastal_local
2001,49,31075,Shannagurraun,Q,10.979286,7,m3/s,connemara_coastal_local
2001,50,31075,Shannagurraun,Q,2.009,7,m3/s,connemara_coastal_local
2001,51,31075,Shannagurraun,Q,0.291143,7,m3/s,connemara_coastal_local
2001,52,31075,Shannagurraun,Q,0.360571,7,m3/s,connemara_coastal_local
2002,1,31075,Shannagurraun,Q,2.669571,7,m3/s,connemara_coastal_local
2002,2,31075,Shannagurraun,Q,1.572429,7,m3/s,connemara_coastal_local
2002,3,31075,Shannagurraun,Q,3.804143,7,m3/s,connemara_coastal_local
2002,4,31075,Shannagurraun,Q,7.389857,7,m3/s,connemara_coastal_local
2002,5,31075,Shannagurraun,Q,8.392429,7,m3/s,connemara_coastal_local
2002,6,31075,Shannagurraun,Q,9.001714,7,m3/s,connemara_coastal_local
2002,7,31075,Shannagurraun,Q,6.446857,7,m3/s,connemara_coastal_local
2002,8,31075,Shannagurraun,Q,5.886,7,m3/s,connemara_coastal_local
2002,9,31075,Shannagurraun,Q,8.609571,7,m3/s,connemara_coastal_local
2002,10,31075,Shannagurraun,Q,5.126,7,m3/s,connemara_coastal_local
2002,11,31075,Shannagurraun,Q,4.273714,7,m3/s,connemara_coastal_local
2002,12,31075,Shannagurraun,Q,1.231429,7,m3/s,connemara_coastal_local
2002,13,31075,Shannagurraun,Q,0.796429,7,m3/s,connemara_coastal_local
2002,14,31075,Shannagurraun,Q,1.291429,7,m3/s,connemara_coastal_local
2002,15,31075,Shannagurraun,Q,0.559714,7,m3/s,connemara_coastal_local
2002,16,31075,Shannagurraun,Q,0.424286,7,m3/s,connemara_coastal_local
2002,17,31075,Shannagurraun,Q,1.654286,7,m3/s,connemara_coastal_local
2002,18,31075,Shannagurraun,Q,3.191571,7,m3/s,connemara_coastal_local
2002,19,31075,Shannagurraun,Q,0.842429,7,m3/s,connemara_coastal_local
2002,20,31075,Shannagurraun,Q,2.203429,7,m3/s,connemara_coastal_local
2002,21,31075,Shannagurraun,Q,4.934571,7,m3/s,connemara_coastal_local
2002,22,31075,Shannagurraun,Q,4.052714,7,m3/s,connemara_coastal_local
2002,23,31075,Shannagurraun,Q,2.479,7,m3/s,connemara_coastal_local
2002,24,31075,Shannagurraun,Q,2.634857,7,m3/s,connemara_coastal_local
2002,25,31075,Shannagurraun,Q,3.634571,7,m3/s,connemara_coastal_local
2002,26,31075,Shannagurraun,Q,0.840857,7,m3/s,connemara_coastal_local
2002,27,31075,Shannagurraun,Q,0.842,1,m3/s,connemara_coastal_local
2002,28,31075,Shannagurraun,Q,3.3916,5,m3/s,connemara_coastal_local
2002,29,31075,Shannagurraun,Q,0.910286,7,m3/s,connemara_coastal_local
2002,30,31075,Shannagurraun,Q,0.522143,7,m3/s,connemara_coastal_local
2002,31,31075,Shannagurraun,Q,0.591286,7,m3/s,connemara_coastal_local
2002,32,31075,Shannagurraun,Q,0.931,7,m3/s,connemara_coastal_local
2002,33,31075,Shannagurraun,Q,4.447429,7,m3/s,connemara_coastal_local
2002,34,31075,Shannagurraun,Q,1.110714,7,m3/s,connemara_coastal_local
2002,35,31075,Shannagurraun,Q,1.433857,7,m3/s,connemara_coastal_local
2002,36,31075,Shannagurraun,Q,1.543286,7,m3/s,connemara_coastal_local
2002,37,31075,Shannagurraun,Q,1.355571,7,m3/s,connemara_coastal_local
2002,38,31075,Shannagurraun,Q,0.731857,7,m3/s,connemara_coastal_local
2002,39,31075,Shannagurraun,Q,0.526429,7,m3/s,connemara_coastal_local
2002,40,31075,Shannagurraun,Q,0.417714,7,m3/s,connemara_coastal_local
2002,41,31075,Shannagurraun,Q,0.599714,7,m3/s,connemara_coastal_local
2002,42,31075,Shannagurraun,Q,1.038286,7,m3/s,connemara_coastal_local
2002,43,31075,Shannagurraun,Q,12.027429,7,m3/s,connemara_coastal_local
2002,44,31075,Shannagurraun,Q,8.598429,7,m3/s,connemara_coastal_local
2002,45,31075,Shannagurraun,Q,9.517,2,m3/s,connemara_coastal_local
2002,46,31075,Shannagurraun,Q,9.152667,6,m3/s,connemara_coastal_local
2002,47,31075,Shannagurraun,Q,2.266714,7,m3/s,connemara_coastal_local
2002,48,31075,Shannagurraun,Q,4.931429,7,m3/s,connemara_coastal_local
2002,49,31075,Shannagurraun,Q,8.530429,7,m3/s,connemara_coastal_local
2002,50,31075,Shannagurraun,Q,0.925571,7,m3/s,connemara_coastal_local
2002,51,31075,Shannagurraun,Q,1.181714,7,m3/s,connemara_coastal_local
2002,52,31075,Shannagurraun,Q,6.530571,7,m3/s,connemara_coastal_local
2003,1,31075,Shannagurraun,Q,8.625429,7,m3/s,connemara_coastal_local
2003,2,31075,Shannagurraun,Q,0.685571,7,m3/s,connemara_coastal_local
2003,3,31075,Shannagurraun,Q,4.466143,7,m3/s,connemara_coastal_local
2003,4,31075,Shannagurraun,Q,3.798571,7,m3/s,connemara_coastal_local
2003,5,31075,Shannagurraun,Q,4.949,7,m3/s,connemara_coastal_local
2003,6,31075,Shannagurraun,Q,3.929429,7,m3/s,connemara_coastal_local
2003,7,31075,Shannagurraun,Q,2.944714,7,m3/s,connemara_coastal_local
2003,8,31075,Shannagurraun,Q,0.656857,7,m3/s,connemara_coastal_local
2003,9,31075,Shannagurraun,Q,0.514571,7,m3/s,connemara_coastal_local
2003,10,31075,Shannagurraun,Q,6.216,7,m3/s,connemara_coastal_local
2003,11,31075,Shannagurraun,Q,6.764714,7,m3/s,connemara_coastal_local
2003,12,31075,Shannagurraun,Q,0.792571,7,m3/s,connemara_coastal_local
2003,13,31075,Shannagurraun,Q,0.545143,7,m3/s,connemara_coastal_local
2003,14,31075,Shannagurraun,Q,0.461286,7,m3/s,connemara_coastal_local
2003,15,31075,Shannagurraun,Q,0.383286,7,m3/s,connemara_coastal_local
2003,16,31075,Shannagurraun,Q,0.630143,7,m3/s,connemara_coastal_local
2003,17,31075,Shannagurraun,Q,1.426714,7,m3/s,connemara_coastal_local
2003,18,31075,Shannagurraun,Q,2.290571,7,m3/s,connemara_coastal_local
2003,19,31075,Shannagurraun,Q,1.620286,7,m3/s,connemara_coastal_local
2003,20,31075,Shannagurraun,Q,1.324714,7,m3/s,connemara_coastal_local
2003,21,31075,Shannagurraun,Q,7.086286,7,m3/s,connemara_coastal_local
2003,22,31075,Shannagurraun,Q,1.593571,7,m3/s,connemara_coastal_local
2003,23,31075,Shannagurraun,Q,1.580429,7,m3/s,connemara_coastal_local
2003,24,31075,Shannagurraun,Q,3.191286,7,m3/s,connemara_coastal_local
2003,25,31075,Shannagurraun,Q,0.828857,7,m3/s,connemara_coastal_local
2003,26,31075,Shannagurraun,Q,0.471,7,m3/s,connemara_coastal_local
2003,27,31075,Shannagurraun,Q,1.773429,7,m3/s,connemara_coastal_local
2003,28,31075,Shannagurraun,Q,1.033,7,m3/s,connemara_coastal_local
2003,29,31075,Shannagurraun,Q,1.198857,7,m3/s,connemara_coastal_local
2003,30,31075,Shannagurraun,Q,4.695143,7,m3/s,connemara_coastal_local
2003,31,31075,Shannagurraun,Q,2.593143,7,m3/s,connemara_coastal_local
2003,32,31075,Shannagurraun,Q,0.805714,7,m3/s,connemara_coastal_local
2003,33,31075,Shannagurraun,Q,0.375,7,m3/s,connemara_coastal_local
2003,34,31075,Shannagurraun,Q,0.282429,7,m3/s,connemara_coastal_local
2003,35,31075,Shannagurraun,Q,0.918714,7,m3/s,connemara_coastal_local
2003,36,31075,Shannagurraun,Q,0.105857,7,m3/s,connemara_coastal_local
2003,37,31075,Shannagurraun,Q,0.256,7,m3/s,connemara_coastal_local
2003,38,31075,Shannagurraun,Q,0.784143,7,m3/s,connemara_coastal_local
2003,39,31075,Shannagurraun,Q,1.515,7,m3/s,connemara_coastal_local
2003,40,31075,Shannagurraun,Q,0.242429,7,m3/s,connemara_coastal_local
2003,41,31075,Shannagurraun,Q,0.210429,7,m3/s,connemara_coastal_local
2003,42,31075,Shannagurraun,Q,0.142,7,m3/s,connemara_coastal_local
2003,43,31075,Shannagurraun,Q,0.181571,7,m3/s,connemara_coastal_local
2003,44,31075,Shannagurraun,Q,3.458571,7,m3/s,connemara_coastal_local
2003,45,31075,Shannagurraun,Q,3.313571,7,m3/s,connemara_coastal_local
2003,46,31075,Shannagurraun,Q,5.024571,7,m3/s,connemara_coastal_local
2003,47,31075,Shannagurraun,Q,4.728429,7,m3/s,connemara_coastal_local
2003,48,31075,Shannagurraun,Q,6.230143,7,m3/s,connemara_coastal_local
2003,49,31075,Shannagurraun,Q,3.486571,7,m3/s,connemara_coastal_local
2003,50,31075,Shannagurraun,Q,4.78,7,m3/s,connemara_coastal_local
2003,51,31075,Shannagurraun,Q,2.956714,7,m3/s,connemara_coastal_local
2003,52,31075,Shannagurraun,Q,5.295143,7,m3/s,connemara_coastal_local
2004,1,31075,Shannagurraun,Q,5.0,1,m3/s,connemara_coastal_local
2004,2,31075,Shannagurraun,Q,4.346571,7,m3/s,connemara_coastal_local
2004,3,31075,Shannagurraun,Q,7.109429,7,m3/s,connemara_coastal_local
2004,4,31075,Shannagurraun,Q,1.562143,7,m3/s,connemara_coastal_local
2004,5,31075,Shannagurraun,Q,3.471714,7,m3/s,connemara_coastal_local
2004,6,31075,Shannagurraun,Q,9.203857,7,m3/s,connemara_coastal_local
2004,7,31075,Shannagurraun,Q,0.710667,6,m3/s,connemara_coastal_local
2004,8,31075,Shannagurraun,Q,0.418429,7,m3/s,connemara_coastal_local
2004,9,31075,Shannagurraun,Q,0.454,7,m3/s,connemara_coastal_local
2004,10,31075,Shannagurraun,Q,0.494857,7,m3/s,connemara_coastal_local
2004,11,31075,Shannagurraun,Q,1.610143,7,m3/s,connemara_coastal_local
2004,12,31075,Shannagurraun,Q,8.501429,7,m3/s,connemara_coastal_local
2004,13,31075,Shannagurraun,Q,3.553,7,m3/s,connemara_coastal_local
2004,14,31075,Shannagurraun,Q,0.977429,7,m3/s,connemara_coastal_local
2004,15,31075,Shannagurraun,Q,1.285,7,m3/s,connemara_coastal_local
2004,16,31075,Shannagurraun,Q,2.357714,7,m3/s,connemara_coastal_local
2004,17,31075,Shannagurraun,Q,3.819429,7,m3/s,connemara_coastal_local
2004,18,31075,Shannagurraun,Q,0.821143,7,m3/s,connemara_coastal_local
2004,19,31075,Shannagurraun,Q,1.357286,7,m3/s,connemara_coastal_local
2004,20,31075,Shannagurraun,Q,0.64,7,m3/s,connemara_coastal_local
2004,21,31075,Shannagurraun,Q,0.345857,7,m3/s,connemara_coastal_local
2004,22,31075,Shannagurraun,Q,0.215714,7,m3/s,connemara_coastal_local
2004,23,31075,Shannagurraun,Q,0.166143,7,m3/s,connemara_coastal_local
2004,24,31075,Shannagurraun,Q,0.136286,7,m3/s,connemara_coastal_local
2004,25,31075,Shannagurraun,Q,0.117,7,m3/s,connemara_coastal_local
2004,26,31075,Shannagurraun,Q,3.998429,7,m3/s,connemara_coastal_local
2004,27,31075,Shannagurraun,Q,3.684714,7,m3/s,connemara_coastal_local
2004,28,31075,Shannagurraun,Q,1.378857,7,m3/s,connemara_coastal_local
2004,29,31075,Shannagurraun,Q,0.242429,7,m3/s,connemara_coastal_local
2004,30,31075,Shannagurraun,Q,0.571143,7,m3/s,connemara_coastal_local
2004,31,31075,Shannagurraun,Q,0.994571,7,m3/s,connemara_coastal_local
2004,32,31075,Shannagurraun,Q,0.274,7,m3/s,connemara_coastal_local
2004,33,31075,Shannagurraun,Q,0.195143,7,m3/s,connemara_coastal_local
2004,34,31075,Shannagurraun,Q,1.139571,7,m3/s,connemara_coastal_local
2004,35,31075,Shannagurraun,Q,1.879429,7,m3/s,connemara_coastal_local
2004,36,31075,Shannagurraun,Q,0.895714,7,m3/s,connemara_coastal_local
2004,37,31075,Shannagurraun,Q,0.521857,7,m3/s,connemara_coastal_local
2004,38,31075,Shannagurraun,Q,9.688571,7,m3/s,connemara_coastal_local
2004,39,31075,Shannagurraun,Q,6.987714,7,m3/s,connemara_coastal_local
2004,40,31075,Shannagurraun,Q,5.369,7,m3/s,connemara_coastal_local
2004,41,31075,Shannagurraun,Q,5.008,7,m3/s,connemara_coastal_local
2004,42,31075,Shannagurraun,Q,0.711143,7,m3/s,connemara_coastal_local
2004,43,31075,Shannagurraun,Q,4.497571,7,m3/s,connemara_coastal_local
2004,44,31075,Shannagurraun,Q,5.848143,7,m3/s,connemara_coastal_local
2004,45,31075,Shannagurraun,Q,1.540714,7,m3/s,connemara_coastal_local
2004,46,31075,Shannagurraun,Q,0.746143,7,m3/s,connemara_coastal_local
2004,47,31075,Shannagurraun,Q,6.635143,7,m3/s,connemara_coastal_local
2004,48,31075,Shannagurraun,Q,3.392,7,m3/s,connemara_coastal_local
2004,49,31075,Shannagurraun,Q,1.554714,7,m3/s,connemara_coastal_local
2004,50,31075,Shannagurraun,Q,1.049714,7,m3/s,connemara_coastal_local
2004,51,31075,Shannagurraun,Q,6.434857,7,m3/s,connemara_coastal_local
2004,52,31075,Shannagurraun,Q,8.932714,7,m3/s,connemara_coastal_local
2004,53,31075,Shannagurraun,Q,7.127143,7,m3/s,connemara_coastal_local
2005,1,31075,Shannagurraun,Q,9.628857,7,m3/s,connemara_coastal_local
2005,2,31075,Shannagurraun,Q,6.761571,7,m3/s,connemara_coastal_local
2005,3,31075,Shannagurraun,Q,9.637143,7,m3/s,connemara_coastal_local
2005,4,31075,Shannagurraun,Q,1.805429,7,m3/s,connemara_coastal_local
2005,5,31075,Shannagurraun,Q,1.341714,7,m3/s,connemara_coastal_local
2005,6,31075,Shannagurraun,Q,6.914,7,m3/s,connemara_coastal_local
2005,7,31075,Shannagurraun,Q,2.062857,7,m3/s,connemara_coastal_local
2005,8,31075,Shannagurraun,Q,1.037571,7,m3/s,connemara_coastal_local
2005,9,31075,Shannagurraun,Q,0.580429,7,m3/s,connemara_coastal_local
2005,10,31075,Shannagurraun,Q,0.431,7,m3/s,connemara_coastal_local
2005,11,31075,Shannagurraun,Q,2.372857,7,m3/s,connemara_coastal_local
2005,12,31075,Shannagurraun,Q,2.291571,7,m3/s,connemara_coastal_local
2005,13,31075,Shannagurraun,Q,1.829857,7,m3/s,connemara_coastal_local
2005,14,31075,Shannagurraun,Q,4.845571,7,m3/s,connemara_coastal_local
2005,15,31075,Shannagurraun,Q,2.713429,7,m3/s,connemara_coastal_local
2005,16,31075,Shannagurraun,Q,3.649,7,m3/s,connemara_coastal_local
2005,17,31075,Shannagurraun,Q,2.775857,7,m3/s,connemara_coastal_local
2005,18,31075,Shannagurraun,Q,1.410857,7,m3/s,connemara_coastal_local
2005,19,31075,Shannagurraun,Q,0.504429,7,m3/s,connemara_coastal_local
2005,20,31075,Shannagurraun,Q,0.348571,7,m3/s,connemara_coastal_local
2005,21,31075,Shannagurraun,Q,9.888429,7,m3/s,connemara_coastal_local
2005,22,31075,Shannagurraun,Q,6.814429,7,m3/s,connemara_coastal_local
2005,23,31075,Shannagurraun,Q,2.008,7,m3/s,connemara_coastal_local
2005,24,31075,Shannagurraun,Q,1.064,7,m3/s,connemara_coastal_local
2005,25,31075,Shannagurraun,Q,1.136,7,m3/s,connemara_coastal_local
