iso_year,iso_week,met_mace_glorad,met_mace_sun,met_mace_wdsp,met_mace_rain,met_belmullet_glorad,met_belmullet_sun,met_belmullet_wdsp,met_belmullet_rain,met_newport_glorad,met_newport_sun,met_newport_wdsp,met_newport_rain,met_valentia_glorad,met_valentia_sun,met_valentia_wdsp,met_valentia_rain,met_malin_glorad,met_malin_sun,met_malin_wdsp,met_malin_rain,met_west_glorad,met_west_sun,met_west_wdsp,met_sun,met_glorad,met_wdsp
1944,22,,,,,,,,,,,,,,,11.085714285714284,0.7142857142857143,,,,,,,11.085714285714284,,,
1944,23,,,,,,,,,,,,,,,9.671428571428573,1.6428571428571428,,,,,,,9.671428571428573,,,
1944,24,,,,,,,,,,,,,,,11.0,1.0285714285714287,,,,,,,11.0,,,
1944,25,,,,,,,,,,,,,,,7.385714285714286,0.0714285714285714,,,,,,,7.385714285714286,,,
1944,26,,,,,,,,,,,,,,,8.1,5.328571428571429,,,,,,,8.1,,,
1944,27,,,,,,,,,,,,,,,9.528571428571428,5.185714285714285,,,,,,,9.528571428571428,,,
1944,28,,,,,,,,,,,,,,,8.72857142857143,0.6142857142857142,,,,,,,8.72857142857143,,,
1944,29,,,,,,,,,,,,,,,9.071428571428571,3.9571428571428577,,,,,,,9.071428571428571,,,
1944,30,,,,,,,,,,,,,,,10.828571428571427,3.242857142857143,,,,,,,10.828571428571427,,,
1944,31,,,,,,,,,,,,,,,7.957142857142857,2.1,,,,,,,7.957142857142857,,,
1944,32,,,,,,,,,,,,,,,7.614285714285714,1.5,,,,,,,7.614285714285714,,,
1944,33,,,,,,,,,,,,,,,9.171428571428573,1.7,,,,,,,9.171428571428573,,,
1944,34,,,,,,,,,,,,,,,8.657142857142857,3.2857142857142856,,,,,,,8.657142857142857,,,
1944,35,,,,,,,,,,,,,,,13.328571428571427,11.1,,,,,,,13.328571428571427,,,
1944,36,,,,,,,,,,,,,,,10.728571428571428,2.3714285714285714,,,,,,,10.728571428571428,,,
1944,37,,,,,,,,,,,,,,,9.8,3.2857142857142856,,,,,,,9.8,,,
1944,38,,,,,,,,,,,,,,,11.357142857142858,4.5,,,,,,,11.357142857142858,,,
1944,39,,,,,,,,,,,,,,,9.94285714285714,1.2285714285714284,,,,,,,9.94285714285714,,,
1944,40,,,,,,,,,,,,,,,9.285714285714286,0.8428571428571429,,,,,,,9.285714285714286,,,
1944,41,,,,,,,,,,,,,,,10.714285714285714,9.342857142857143,,,,,,,10.714285714285714,,,
1944,42,,,,,,,,,,,,,,,15.957142857142856,11.55714285714286,,,,,,,15.957142857142856,,,
1944,43,,,,,,,,,,,,,,,13.271428571428572,3.585714285714286,,,,,,,13.271428571428572,,,
1944,44,,,,,,,,,,,,,,,10.885714285714286,2.314285714285714,,,,,,,10.885714285714286,,,
1944,45,,,,,,,,,,,,,,,10.642857142857142,5.014285714285714,,,,,,,10.642857142857142,,,
1944,46,,,,,,,,,,,,,,,13.8,7.814285714285715,,,,,,,13.8,,,
1944,47,,,,,,,,,,,,,,,13.05714285714286,4.371428571428572,,,,,,,13.05714285714286,,,
1944,48,,,,,,,,,,,,,,,17.2,8.442857142857143,,,,,,,17.2,,,
1944,49,,,,,,,,,,,,,,,17.04285714285714,6.585714285714286,,,,,,,17.04285714285714,,,
1944,50,,,,,,,,,,,,,,,12.471428571428572,14.985714285714284,,,,,,,12.471428571428572,,,
1944,51,,,,,,,,,,,,,,,7.914285714285714,1.2285714285714284,,,,,,,7.914285714285714,,,
1944,52,,,,,,,,,,,,,,,6.914285714285714,1.3571428571428572,,,,,,,6.914285714285714,,,
1945,1,,,,,,,,,,,,,,,12.114285714285714,2.685714285714285,,,,,,,12.114285714285714,,,
1945,2,,,,,,,,,,,,,,,11.885714285714286,0.8714285714285713,,,,,,,11.885714285714286,,,
1945,3,,,,,,,,,,,,,,,14.471428571428572,4.185714285714286,,,,,,,14.471428571428572,,,
1945,4,,,,,,,,,,,,,,,9.028571428571428,2.3857142857142857,,,,,,,9.028571428571428,,,
1945,5,,,,,,,,,,,,,,,14.94285714285714,12.285714285714286,,,,,,,14.94285714285714,,,
1945,6,,,,,,,,,,,,,,,17.47142857142857,9.542857142857144,,,,,,,17.47142857142857,,,
1945,7,,,,,,,,,,,,,,,15.514285714285714,5.5,,,,,,,15.514285714285714,,,
1945,8,,,,,,,,,,,,,,,12.6,2.357142857142857,,,,,,,12.6,,,
1945,9,,,,,,,,,,,,,,,9.657142857142857,0.2714285714285714,,,,,,,9.657142857142857,,,
